"rownum","ISSUENO","ISSUEDATE","ISSUETIME","VIODESCRIPTION","LOCATIONDESC1","CityState","longitude","latitude","accuracy"
543704,464759805,"9/24/2012","4:56:00","NIGHT PARKING","2425 S 30TH ST","Milwaukee, WI",-87.9519163673469,43.0007894693878,"house"
297937,462105210,"5/22/2012","2:51:00","NIGHT PARKING","5131 N 63 ST","Milwaukee, WI",NA,NA,""
468065,463676780,"8/18/2012","3:09:00","NIGHT PARKING - WRONG SIDE","3882 N 5TH ST","Milwaukee, WI",-87.9158725067373,43.0877713328578,"house"
534108,464655472,"9/19/2012","3:57:00","NIGHT PARKING","2237 S 26TH ST","Milwaukee, WI",-87.9466945730322,43.0042318814894,"house"
513330,464445881,"9/10/2012","2:51:00","NIGHT PARKING - WRONG SIDE","4802 W LLOYD ST","Milwaukee, WI",-87.9737504492807,43.057193,"house"
155270,460784995,"3/14/2012","4:45:00","NIGHT PARKING","4975 N 58TH ST","Milwaukee, WI",-87.9851342278425,43.1078797851352,"house"
508398,464241105,"9/7/2012","10:33:00","METER PARKING VIOLATION","780 N MILWAUKEE ST","Milwaukee, WI",-87.9066190095945,43.0407064264637,"house"
703711,466518916,"12/11/2012","4:01:00","NIGHT PARKING - WRONG SIDE","2809 W MELVINA ST","Milwaukee, WI",-87.9485534285714,43.0874134285714,"house"
725659,466141045,"12/21/2012","19:42:00","METER PARKING VIOLATION","1710 N ARLINGTON PL","Milwaukee, WI",-87.8948458664899,43.0532363106634,"house"
693325,466257374,"12/6/2012","13:41:00","METER PARKING VIOLATION","742 N 4TH ST","Milwaukee, WI",-87.9158885229959,43.0394071626488,"house"
208182,461398464,"4/10/2012","5:00:00","NIGHT PARKING - WRONG SIDE","510 E LINCOLN AVE","Milwaukee, WI",-87.9025113657908,43.0030010734998,"house"
444272,463806733,"8/7/2012","3:50:00","NIGHT PARKING - WRONG SIDE","4201 N 26TH ST","Milwaukee, WI",-87.945762,43.092914,"house"
684916,466186943,"12/4/2012","5:41:00","NIGHT PARKING - WRONG SIDE","1030 N JACKSON ST","Milwaukee, WI",-87.9044617660633,43.0441483752939,"house"
114276,460350763,"2/23/2012","15:06:00","PARKED IN SCHOOL ZONE","2930 N 52ND ST","Milwaukee, WI",-87.978482805879,43.0722428175294,"house"
242511,461341996,"4/27/2012","1:07:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","1810 E WEBSTER PL","Milwaukee, WI",-87.8877472495083,43.0650129711783,"house"
623145,465443985,"11/1/2012","5:49:00","NIGHT PARKING - WRONG SIDE","2854 N 77TH ST","Milwaukee, WI",-88.0085924115103,43.0708307552877,"house"
570121,465042130,"10/5/2012","4:06:00","NIGHT PARKING","526 E LINCOLN AVE","Milwaukee, WI",-87.9023647528695,43.0030018638659,"house"
238635,461700584,"4/25/2012","0:55:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","2000 S 21 ST","Milwaukee, WI",NA,NA,""
436139,463780295,"8/2/2012","3:44:00","NIGHT PARKING - WRONG SIDE","2906 S LOGAN AVE","Milwaukee, WI",-87.8967139468941,42.992139956392,"house"
185253,461056982,"3/29/2012","4:16:00","NIGHT PARKING - WRONG SIDE","2663 N 2ND ST","Milwaukee, WI",-87.9126880144709,43.0668407844454,"house"
206743,461358446,"4/9/2012","8:58:00","METER PARKING VIOLATION","734 N BROADWAY ST","Milwaukee, WI",-87.9078008319254,43.0394824630839,"house"
411237,463426014,"7/20/2012","20:32:00","PARKED POSTED PRIVATE PROPERTY","1220 E LOCUST ST","Milwaukee, WI",-87.8956975197082,43.0716220119821,"house"
419266,463536684,"7/25/2012","4:21:00","NIGHT PARKING","1005 E LOCUST ST","Milwaukee, WI",-87.8988636646339,43.0710165435289,"house"
102491,460257803,"2/18/2012","4:32:00","NIGHT PARKING - WRONG SIDE","3606 N 14TH ST","Milwaukee, WI",-87.9283785075003,43.0836126999864,"house"
452581,463969155,"8/10/2012","4:02:00","NIGHT PARKING","205 E MASON ST","Milwaukee, WI",-87.9090194562561,43.0397381899854,"house"
61773,459765865,"1/31/2012","5:04:00","NIGHT PARKING - WRONG SIDE","2625 W JUNEAU AVE","Milwaukee, WI",-87.9467404055856,43.0457885143046,"house"
599481,465387215,"10/22/2012","2:17:00","NIGHT PARKING - WRONG SIDE","2102 W PIERCE ST","Milwaukee, WI",-87.9396624075524,43.0242958036004,"house"
111794,460201700,"2/22/2012","17:05:00","PARKING PROHIBITED BY OFFICIAL SIGN","2626 W LINCOLN AVE","Milwaukee, WI",-87.9470932719609,43.0032329018991,"house"
69282,459912762,"2/3/2012","2:43:00","NIGHT PARKING - WINTER RESTRICTED","2861 N 76TH ST","Milwaukee, WI",-88.0075303772618,43.0709442161929,"house"
407035,463384515,"7/18/2012","4:32:00","NIGHT PARKING","823 N 2ND ST","Milwaukee, WI",-87.913140520369,43.0403671844707,"house"
635876,465784653,"11/7/2012","10:09:00","METER PARKING VIOLATION","3120 N CRAMER ST","Milwaukee, WI",-87.8865008237216,43.074929346024,"house"
7733,459389556,"1/5/2012","2:55:00","NIGHT PARKING","2636 N FARWELL AVE","Milwaukee, WI",-87.881670806617,43.0665837967591,"house"
409992,462862293,"7/19/2012","13:26:00","METER PARKING VIOLATION","220 E ERIE ST","Milwaukee, WI",-87.9088946007139,43.0317195225878,"house"
648878,465988272,"11/14/2012","0:29:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","930 N MARSHALL ST","Milwaukee, WI",-87.9005806699165,43.0432109224706,"house"
108098,460380174,"2/21/2012","11:41:00","PARKED IN EXCESS OF 1 HOUR PROHIBITED","2205 E LINNWOOD AVE","Milwaukee, WI",-87.882737223792,43.072731,"house"
176495,459871683,"3/24/2012","2:55:00","NIGHT PARKING - WRONG SIDE","3358 N 54TH ST","Milwaukee, WI",-87.9806695663623,43.0801532448091,"house"
634829,465798900,"11/7/2012","3:27:00","NIGHT PARKING","6006 N 35TH ST","Milwaukee, WI",-87.9559949047587,43.1267834416601,"house"
234493,461700105,"4/24/2012","3:12:00","NIGHT PARKING","335 W MITCHELL ST","Milwaukee, WI",-87.9145032040816,43.012221,"house"
635703,465726074,"11/7/2012","19:06:00","METER PARKING VIOLATION","804 N 13TH ST","Milwaukee, WI",-87.9286271220057,43.0394334338574,"house"
268766,461509672,"5/9/2012","4:29:00","NIGHT PARKING","1638 N VAN BUREN ST","Milwaukee, WI",-87.903282727173,43.0515250637987,"house"
115078,459984140,"2/24/2012","10:03:00","TOW-AWAY ZONE (BLOCKING DRIVEWAY)","3059 N HUMBOLDT AVE","Milwaukee, WI",-87.8980137,43.056751,"tertiary"
422966,463595915,"7/26/2012","11:46:00","METER PARKING VIOLATION","1122 W KILBOURN AVE","Milwaukee, WI",-87.9262188533038,43.041671,"house"
242241,461726661,"4/27/2012","13:03:00","PARKING PROHIBITED BY OFFICIAL SIGN","3133 N HACKETT AVE","Milwaukee, WI",-87.8768657781505,43.0750084070886,"house"
56635,459794602,"1/28/2012","2:11:00","NIGHT PARKING - WRONG SIDE","1118 E WALWORTH ST","Milwaukee, WI",-87.8974861426517,43.0611825682171,"house"
531123,464603926,"9/18/2012","17:15:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","921 E KNAPP ST","Milwaukee, WI",-87.900625017607,43.0468321758331,"house"
371442,462979565,"6/28/2012","21:22:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","1626 N PROSPECT AVE","Milwaukee, WI",-87.89166045,43.05101985,"house"
650908,466059506,"11/15/2012","22:47:00","PARKED IN TAXICAB STAND","204 E HIGHLAND AVE","Milwaukee, WI",-87.9107043375732,43.0446811552767,"house"
614720,465329911,"10/29/2012","23:30:00","METER PARKING VIOLATION","1710 N ARLINGTON PL","Milwaukee, WI",-87.8948458664899,43.0532363106634,"house"
47176,459679264,"1/25/2012","2:45:00","NIGHT PARKING","1938 N 26TH ST","Milwaukee, WI",-87.9462335150486,43.0554761817379,"house"
665846,465856845,"11/24/2012","4:00:00","NIGHT PARKING - WRONG SIDE","7714 W GLENBROOK RD","Milwaukee, WI",-88.0090483677518,43.1883074289491,"house"
36223,459590434,"1/19/2012","17:11:00","METER PARKING VIOLATION","621 S 5TH ST","Milwaukee, WI",-87.9169539405006,43.0250075262605,"house"
562417,464715053,"10/2/2012","4:59:00","NIGHT PARKING","511 E CONCORDIA AVE","Milwaukee, WI",-87.9048516707278,43.0783188998977,"house"
48526,458117450,"1/25/2012","4:17:00","NIGHT PARKING - WRONG SIDE","1125 N CALLAHAN PL","Milwaukee, WI",-87.9323977187687,43.0447446693974,"house"
405709,463475246,"7/17/2012","5:39:00","NIGHT PARKING","1515 E KANE PL","Milwaukee, WI",-87.8920088571429,43.0561107142857,"house"
247789,461660474,"4/30/2012","16:49:00","METER PARKING VIOLATION","902 N 4TH ST","Milwaukee, WI",-87.9159125574112,43.0416264899127,"house"
333655,462740950,"6/9/2012","3:58:00","NIGHT PARKING - WRONG SIDE","1021 S 28TH ST","Milwaukee, WI",-87.9492202979224,43.0208607052584,"house"
179209,460795123,"3/27/2012","21:32:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1025 E LYON ST","Milwaukee, WI",-87.8992307760305,43.0492439700978,"house"
717332,466570484,"12/18/2012","4:13:00","NIGHT PARKING","2042 N 40TH ST","Milwaukee, WI",-87.9634074818537,43.0569131410119,"house"
734829,466551083,"12/27/2012","11:43:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","809 E OGDEN AVE","Milwaukee, WI",-87.9019765689991,43.048051,"house"
492374,464058442,"8/30/2012","19:49:00","METER PARKING VIOLATION","1710 N ARLINGTON PL","Milwaukee, WI",-87.8948458664899,43.0532363106634,"house"
479684,464018741,"8/24/2012","20:33:00","METER PARKING VIOLATION","2971 N OAKLAND AVE","Milwaukee, WI",-87.888064,43.0597533,"tertiary"
112779,460446862,"2/23/2012","12:53:00","METER PARKING VIOLATION","318 E CHICAGO ST","Milwaukee, WI",-87.9062377998976,43.0329065526134,"house"
28696,459617200,"1/13/2012","7:45:00","SNOW PARKING REGULATION 4 + INCHES","3306 N SHEPARD AVE","Milwaukee, WI",-87.8743045954221,43.0778533815894,"house"
561424,464706830,"10/2/2012","16:08:00","METER PARKING VIOLATION","1135 W HISTORIC MITCHELL ST","Milwaukee, WI",-87.9260608775752,43.0122076937321,"house"
215339,461472222,"4/13/2012","10:20:00","METER PARKING VIOLATION","1625 W WELLS ST","Milwaukee, WI",-87.9333276735055,43.0401601914507,"house"
358785,462546475,"6/22/2012","12:10:00","METER PARKING VIOLATION","817 S 5TH ST","Milwaukee, WI",-87.9169444215628,43.022965735907,"house"
445774,463795861,"8/7/2012","4:52:00","NIGHT PARKING - WRONG SIDE","1415 S 31ST ST","Milwaukee, WI",-87.9527779474484,43.0167375215993,"house"
474490,464135394,"8/22/2012","11:38:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","926 N CASS ST","Milwaukee, WI",-87.9020288846154,43.0429031153846,"house"
421703,463568943,"7/26/2012","5:01:00","NIGHT PARKING","4525 N 28TH ST","Milwaukee, WI",-87.9481124219975,43.0995048306225,"house"
467702,464016884,"8/17/2012","4:53:00","NIGHT PARKING - WRONG SIDE","2547 N 39TH ST","Milwaukee, WI",-87.9623423284214,43.0651141055779,"house"
17233,459356730,"1/9/2012","4:24:00","NIGHT PARKING","2457 N 45TH ST","Milwaukee, WI",-87.9701333530482,43.0634699927228,"house"
100228,459943746,"2/17/2012","5:28:00","NIGHT PARKING - WRONG SIDE","5041 N 39TH ST","Milwaukee, WI",-87.9615883010271,43.1089397187571,"house"
741650,466753302,"12/31/2012","2:03:00","NIGHT PARKING - WRONG SIDE","715 W BRUCE ST","Milwaukee, WI",-87.9201153882604,43.0252220093486,"house"
563011,465064176,"10/3/2012","4:20:00","NIGHT PARKING","1980 W POTAWATOMI CR","Milwaukee, WI",NA,NA,""
564564,464773982,"10/3/2012","5:49:00","NIGHT PARKING","1744 S 19TH ST","Milwaukee, WI",-87.9364037777778,43.01182,"house"
346814,462738975,"6/15/2012","14:11:00","METER PARKING VIOLATION","181 N JEFFERSON ST","Milwaukee, WI",-87.9046139734794,43.0323091132431,"house"
443632,463713493,"8/6/2012","5:48:00","NIGHT PARKING - WRONG SIDE","2630 N 40TH ST","Milwaukee, WI",-87.9632700202469,43.0666754282341,"house"
332209,462681730,"6/8/2012","3:02:00","NIGHT PARKING","1034 N ASTOR ST","Milwaukee, WI",-87.8994564940584,43.0444180313434,"house"
508008,464445586,"9/7/2012","15:30:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","743 N 22ND ST","Milwaukee, WI",-87.9406160028277,43.0393731353289,"house"
432646,463758131,"8/1/2012","5:47:00","NIGHT PARKING - WRONG SIDE","3434 N 48TH ST","Milwaukee, WI",-87.9735874853419,43.0816719352027,"house"
143615,459719820,"3/8/2012","6:50:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","5654 N 43RD ST","Milwaukee, WI",-87.9661473377377,43.1206080603984,"house"
199556,461212006,"4/5/2012","2:13:00","NIGHT PARKING - WRONG SIDE","1029 S 33 ST","Milwaukee, WI",NA,NA,""
734605,466732755,"12/27/2012","6:25:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","2220 N 56TH ST","Milwaukee, WI",-87.9829414871403,43.0596661832983,"house"
176191,460725941,"3/24/2012","14:57:00","METER PARKING VIOLATION","2330 S KINNICKINNIC AVE","Milwaukee, WI",-87.9075015,43.0070774,"secondary"
133047,460525170,"3/3/2012","11:50:00","METER PARKING VIOLATION","2254C/L S ALLIS ST","Milwaukee, WI",NA,NA,""
64172,459737036,"2/1/2012","4:14:00","NIGHT PARKING - WRONG SIDE","1822 W CONGRESS ST","Milwaukee, WI",-87.9336765883905,43.0969727242891,"house"
62445,459816641,"2/1/2012","2:04:00","NIGHT PARKING","2549 N PALMER ST","Milwaukee, WI",-87.909720661748,43.064776545764,"house"
711372,466600912,"12/14/2012","14:29:00","METER PARKING VIOLATION","840 N JEFFERSON ST","Milwaukee, WI",-87.9054705275238,43.0418169536837,"house"
725199,466706380,"12/21/2012","16:23:00","TOW-AWAY ZONE (POSTED)","920 W WELLS ST","Milwaukee, WI",-87.9234544114293,43.0402985337288,"house"
527870,464708370,"9/17/2012","4:55:00","NIGHT PARKING - WRONG SIDE","223 E ROSEDALE AVE","Milwaukee, WI",-87.9077300803285,42.9951156090431,"house"
677258,465976652,"11/29/2012","9:28:00","METER PARKING VIOLATION","1416 E BRADY ST","Milwaukee, WI",-87.8934085555556,43.0529808888889,"house"
549799,464463646,"9/26/2012","2:03:00","NIGHT PARKING - WRONG SIDE","330  W FLORIDA ST","Milwaukee, WI",-87.9170869230769,43.0274572637363,"house"
632243,465707970,"11/6/2012","15:30:00","METER PARKING VIOLATION","789 N JEFFERSON ST ST","Milwaukee, WI",NA,NA,""
158793,460821255,"3/15/2012","10:52:00","OBSTRUCTING BUS LOADING ZONE","3309 N DOWNER AVE","Milwaukee, WI",-87.8779562366732,43.0779207274019,"house"
164308,460918080,"3/19/2012","5:00:00","NIGHT PARKING - WRONG SIDE","3071 N 39TH ST","Milwaukee, WI",-87.9622025563578,43.0746249770876,"house"
21350,459235556,"1/10/2012","5:35:00","NIGHT PARKING","2019 S 13TH ST","Milwaukee, WI",-87.9283809017355,43.0078815862764,"house"
145931,460680334,"3/9/2012","14:19:00","METER PARKING VIOLATION","2330 N FARWELL AVE","Milwaukee, WI",-87.8849704887171,43.0604337392657,"house"
184731,461031782,"3/29/2012","17:01:00","PARKED IN EXCESS OF 1 HOUR PROHIBITED","3059 N STOWELL AVE","Milwaukee, WI",-87.8793252475369,43.0738660126099,"house"
22391,459536254,"1/11/2012","5:02:00","NIGHT PARKING - INELIGIBLE VEHICLE","2925 W ROOSEVELT DR","Milwaukee, WI",-87.9496981247122,43.0950702137899,"house"
201809,461127306,"4/6/2012","3:59:00","NIGHT PARKING","5051 N 24TH ST","Milwaukee, WI",-87.9416795901403,43.1092377210453,"house"
669042,465987001,"11/26/2012","19:47:00","PARKED POSTED PRIVATE PROPERTY","1101 N MARKET ST","Milwaukee, WI",-87.9098100599537,43.044045450216,"house"
612338,465643220,"10/27/2012","4:20:00","NIGHT PARKING","2039 N CAMBRIDGE AVE","Milwaukee, WI",-87.8920731607927,43.0580796173025,"house"
379939,463143310,"7/3/2012","13:26:00","OBSTRUCTING BUS LOADING ZONE","2650 N DOWNER AVE","Milwaukee, WI",-87.8779598357631,43.0667133469235,"house"
628571,465567336,"11/5/2012","2:15:00","NIGHT PARKING","800 S 29TH ST","Milwaukee, WI",-87.950165013919,43.0230252112028,"house"
111727,460213891,"2/22/2012","12:15:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","1117 N JACKSON ST","Milwaukee, WI",-87.9047833671254,43.0448872808209,"house"
636705,465769010,"11/8/2012","3:33:00","NIGHT PARKING","2343 S 7TH ST","Milwaukee, WI",-87.9201368505581,43.0021318585273,"house"
543029,464717584,"9/24/2012","12:20:00","METER PARKING VIOLATION","1415 W WELLS ST","Milwaukee, WI",-87.9304544286277,43.040156048015,"house"
521696,464644880,"9/13/2012","13:14:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","2340 N CAMBRIDGE AVE","Milwaukee, WI",-87.8915108314038,43.060662611493,"house"
31387,459574113,"1/15/2012","19:14:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","3283 N 48TH ST","Milwaukee, WI",-87.9738640659565,43.0787580174831,"house"
304101,462201994,"5/25/2012","2:40:00","NIGHT PARKING","234 S 62ND ST","Milwaukee, WI",-87.989844,43.029233030303,"house"
154012,460980796,"3/14/2012","3:09:00","NIGHT PARKING","2469 N MARYLAND AVE","Milwaukee, WI",-87.8831846563369,43.0630027437412,"house"
222420,461560562,"4/17/2012","4:21:00","NIGHT PARKING - WRONG SIDE","305 E WILSON ST","Milwaukee, WI",-87.9050471836851,42.9999947173546,"house"
97326,460077380,"2/16/2012","11:31:00","METER PARKING VIOLATION","631 W NATIONAL AVE","Milwaukee, WI",-87.9187461106713,43.0231360083585,"house"
76988,459973161,"2/7/2012","9:32:00","METER PARKING VIOLATION","1009 W MC KINLEY AVE","Milwaukee, WI",-87.9841622,43.0475082,"residential"
10796,459400852,"1/5/2012","6:52:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","3600 W SCOTT ST","Milwaukee, WI",-87.959063,43.019093,"house"
44082,459651290,"1/23/2012","2:51:00","NIGHT PARKING - WINTER RESTRICTED","4027 W CAPITOL DR","Milwaukee, WI",-88.0030147,43.0898532,"primary"
378790,463017645,"7/3/2012","5:36:00","NIGHT PARKING - WRONG SIDE","3255 S ILLINOIS AVE","Milwaukee, WI",-87.8748807131401,42.9854412803435,"house"
380328,462753981,"7/3/2012","12:21:00","METER PARKING VIOLATION","4957 W FOND DU LAC AVE","Milwaukee, WI",-87.9755205726413,43.089149832118,"house"
139486,460415944,"3/7/2012","2:56:00","NIGHT PARKING - WRONG SIDE","511 N 34TH ST","Milwaukee, WI",-87.9565944855425,43.0363970987712,"house"
558271,464876720,"10/1/2012","13:19:00","METER PARKING VIOLATION","2509 N DOWNER AVE","Milwaukee, WI",-87.8780043,43.0699244,"tertiary"
727211,466459770,"12/22/2012","5:14:00","NIGHT PARKING - WRONG SIDE","6504 W BENNETT AVE","Milwaukee, WI",-87.9942460612245,42.9893888367347,"house"
91452,460158252,"2/14/2012","5:08:00","NIGHT PARKING","1921 W KILBOURN AVE","Milwaukee, WI",-87.9369778592045,43.0415300067464,"house"
17638,459519970,"1/9/2012","4:16:00","NIGHT PARKING - WRONG SIDE","805 S 23 ST","Milwaukee, WI",NA,NA,""
22626,459522663,"1/11/2012","4:30:00","NIGHT PARKING","3938 N 7TH ST","Milwaukee, WI",-87.9195178507698,43.088706118089,"house"
224174,461484623,"4/18/2012","2:00:00","NIGHT PARKING - WRONG SIDE","600 W VLIET ST","Milwaukee, WI",-88.062088,43.047312,"residential"
672118,466164775,"11/28/2012","4:43:00","NIGHT PARKING - WRONG SIDE","2722 W BECHER ST","Milwaukee, WI",-87.9483838528819,43.006841,"house"
667199,466147710,"11/24/2012","4:09:00","NIGHT PARKING","2855 N MURRAY AVE","Milwaukee, WI",-87.8855694183092,43.0702391222985,"house"
611798,465596191,"10/27/2012","22:59:00","PARKED POSTED PRIVATE PROPERTY","120 E NATIONAL AVE","Milwaukee, WI",-87.9106931061208,43.0232870921554,"house"
732375,466729966,"12/26/2012","14:54:00","METER PARKING VIOLATION","2219 N PROSPECT AVE","Milwaukee, WI",-87.8849074476362,43.0591140247314,"house"
41051,459810304,"1/21/2012","4:37:00","NIGHT PARKING - WINTER RESTRICTED","629 N JEFFERSON ST","Milwaukee, WI",-87.9052938043486,43.0379811332293,"house"
558984,465090570,"10/1/2012","3:00:00","NIGHT PARKING - INELIGIBLE VEHICLE","3723 N 37TH ST","Milwaukee, WI",-87.9597549900532,43.0847646487917,"house"
229070,461586871,"4/20/2012","3:16:00","NIGHT PARKING","1612 W WINDLAKE AVE","Milwaukee, WI",-87.9336876326531,43.0000356734694,"house"
570350,464930771,"10/5/2012","5:56:00","NIGHT PARKING - WRONG SIDE","6113 N SHERMAN BLVD","Milwaukee, WI",-87.9661953790195,43.1289999109753,"house"
576425,465100506,"10/9/2012","10:42:00","METER PARKING VIOLATION","436 W ST PAUL AV","Milwaukee, WI",-87.916602122449,43.0347444081633,"house"
616003,465557982,"10/30/2012","21:21:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","2917 N MARYLAND AVE","Milwaukee, WI",-87.8830757395596,43.0713806681852,"house"
524474,464602401,"9/14/2012","13:48:00","METER PARKING VIOLATION","732 W HIGHLAND AVE","Milwaukee, WI",-87.920742223845,43.0444266900279,"house"
93035,460332843,"2/15/2012","4:27:00","NIGHT PARKING - WINTER RESTRICTED","331 W MICHIGAN ST","Milwaukee, WI",-87.915049123447,43.0373092563045,"house"
207795,461239800,"4/10/2012","15:26:00","PARKED IN EXCESS OF 3 HOURS PROHIBITED","2977 N MARYLAND AVE","Milwaukee, WI",-87.8830607587501,43.0723394399931,"house"
396340,463021311,"7/12/2012","10:20:00","METER PARKING VIOLATION","3125 N DOWNER AVE","Milwaukee, WI",-87.8780427968007,43.0749465528648,"house"
438314,463674676,"8/3/2012","11:45:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","830 E STATE ST","Milwaukee, WI",-87.901583821938,43.0440073199688,"house"
566204,465016705,"10/4/2012","20:18:00","METER PARKING VIOLATION","3085 N PROSPECT AVE","Milwaukee, WI",-87.8805588595901,43.0742911300141,"house"
405497,462769381,"7/17/2012","2:09:00","NIGHT PARKING - WRONG SIDE","5245 N 29TH ST","Milwaukee, WI",-87.949053,43.1124678985076,"house"
516210,464161784,"9/11/2012","20:04:00","PARKED WITHIN 10 FEET OF FIRE HYDRANT","502 E LINUS ST","Milwaukee, WI",-87.9031128686709,43.001883,"house"
272179,461791396,"5/10/2012","4:34:00","NIGHT PARKING - WRONG SIDE","2434 N 34TH ST","Milwaukee, WI",-87.9561937935526,43.0631152663594,"house"
