rownum,ISSUENO,ISSUEDATE,ISSUETIME,VIODESCRIPTION,LOCATIONDESC1,CityState,geo_longitude,geo_latitude,geo_accuracy
428788,463591461,7/30/2012,4:33:00,NIGHT PARKING - WRONG SIDE,2456 S ST CLAIR ST,"Milwaukee, WI",-87.8929593783027,42.9991748309149,house
635289,465618171,11/7/2012,11:12:00,METER PARKING VIOLATION,310 N MILWAUKEE ST,"Milwaukee, WI",-87.9058788477394,43.0341456296542,house
100080,460357914,2/17/2012,4:46:00,NIGHT PARKING - WINTER RESTRICTED,714 N OLD WORLD THIRD STREET ST,"Milwaukee, WI",,,
422933,462784486,7/26/2012,11:30:00,METER PARKING VIOLATION,2015 E NORTH AVE,"Milwaukee, WI",-87.8852465047252,43.060033,house
116654,460280726,2/24/2012,0:54:00,PARKED WITHIN 4 FEET OF DRIVE OR ALLEY,2077 N CAMBRIDGE AVE,"Milwaukee, WI",-87.8920547344827,43.0588952224177,house
726157,466686146,12/21/2012,2:33:00,NIGHT PARKING - WRONG SIDE,1531 S 3RD ST,"Milwaukee, WI",-87.914111033514,43.0154196597604,house
470224,463335574,8/20/2012,11:39:00,METER PARKING VIOLATION,3268 N CRAMER ST,"Milwaukee, WI",-87.8864495038929,43.0770014946724,house
141361,460693343,3/7/2012,12:05:00,PARKING PROHIBITED BY OFFICIAL SIGN,4012 N 29,"Milwaukee, WI",,,
232437,460641123,4/23/2012,4:14:00,NIGHT PARKING - WRONG SIDE,3061 S 41ST ST,"Milwaukee, WI",-87.9655183499464,42.9893394691651,house
24306,459317596,1/11/2012,19:37:00,METER PARKING VIOLATION,2254 S ALLIS ST LOT,"Milwaukee, WI",,,
31595,459533163,1/16/2012,5:38:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,331 N 29TH ST,"Milwaukee, WI",-87.9505392494269,43.0340568039557,house
32498,459596616,1/17/2012,11:44:00,PARKED IN SCHOOL ZONE,2639 N 51ST ST,"Milwaukee, WI",-87.9776026075689,43.0668637217949,house
520930,464646921,9/13/2012,2:33:00,NIGHT PARKING,5560 N 42ND ST,"Milwaukee, WI",-87.9645760561606,43.1185445295012,house
219488,461547100,4/16/2012,5:51:00,NIGHT PARKING - WRONG SIDE,8584 W APPLETON AVE,"Milwaukee, WI",-87.9923021,43.0753343,primary
155782,460691792,3/14/2012,13:26:00,PARKED IN EXCESS OF 1 HOUR PROHIBITED,3361 N CRAMER ST,"Milwaukee, WI",-87.8866304490449,43.0787398619073,house
404328,463340776,7/17/2012,13:08:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,818 S 5TH ST,"Milwaukee, WI",-87.916720568309,43.0229483275593,house
743206,465973911,12/31/2012,9:02:00,METER PARKING VIOLATION,811   E WISCONSIN AVE,"Milwaukee, WI",-87.9012789256207,43.038973272828,house
19425,458989845,1/10/2012,19:45:00,METER PARKING VIOLATION,2353 N FARWELL AVE,"Milwaukee, WI",-87.8849231710026,43.0607844223154,house
652995,466033455,11/15/2012,5:45:00,NIGHT PARKING,1812 W VOGEL CT,"Milwaukee, WI",-87.9362802653061,42.9530503673469,house
80301,459996191,2/8/2012,12:42:00,UNREGISTERED/ IMPROPERLY REGISTERED VEHICLE,5010 N 84 ST,"Milwaukee, WI",,,
656680,465883401,11/17/2012,13:52:00,METER PARKING VIOLATION,928 E BRADY ST,"Milwaukee, WI",-87.9003980028205,43.0530520818209,house
235753,461669316,4/24/2012,19:55:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,1810 N 14 ST,"Milwaukee, WI",,,
523213,464594465,9/13/2012,4:35:00,NIGHT PARKING - WRONG SIDE,611 W LOCUST ST,"Milwaukee, WI",-87.9186564070309,43.0710849600611,house
241325,461673634,4/26/2012,11:11:00,PARKED IN EXCESS OF 1 HOUR PROHIBITED,2905 N MURRAY AVE,"Milwaukee, WI",-87.8855549309532,43.0711978755463,house
696880,466329872,12/7/2012,14:25:00,METER PARKING VIOLATION,1809 E LOCUST ST,"Milwaukee, WI",-87.8876728751915,43.0709159151211,house
494705,464322084,8/31/2012,11:16:00,METER PARKING VIOLATION,2215 E NORTH AVE,"Milwaukee, WI",-87.8835148569059,43.0600289543078,house
180432,460947325,3/27/2012,11:58:00,METER PARKING VIOLATION,755 E KILBOURN AVE,"Milwaukee, WI",-87.9024702652421,43.0427140606864,house
408798,463479866,7/19/2012,5:58:00,NIGHT PARKING - WRONG SIDE,3105 W CLYBOURN ST,"Milwaukee, WI",-87.9529878548869,43.0360635334824,house
409494,463247072,7/19/2012,11:33:00,METER PARKING VIOLATION,906 N BROADWAY,"Milwaukee, WI",,,
676808,464972815,11/29/2012,17:36:00,METER PARKING VIOLATION,2842 N OAKLAND AVE,"Milwaukee, WI",-87.888064,43.0597533,tertiary
196507,461153033,4/4/2012,10:44:00,METER PARKING VIOLATION,628 W NATIONAL AVE,"Milwaukee, WI",-87.9187205807062,43.0232999882071,house
413944,463545412,7/21/2012,3:06:00,NIGHT PARKING - WRONG SIDE,9007 W BELOIT RD,"Milwaukee, WI",-88.0243523089924,42.9880337240183,house
73566,459864930,2/6/2012,20:21:00,PARKED IN CROSSWALK,2531 N DOWNER AVE,"Milwaukee, WI",-87.8782221928268,43.064464094103,house
213354,461299090,4/12/2012,11:25:00,METER PARKING VIOLATION,504 E KILBOURN AV,"Milwaukee, WI",-87.9054635643139,43.0426442551618,house
487206,464167222,8/28/2012,4:23:00,NIGHT PARKING - WRONG SIDE,1110 N 17TH ST,"Milwaukee, WI",-87.933886139531,43.0445940772753,house
667541,465991492,11/25/2012,23:00:00,PARKED WITHIN 4 FEET OF DRIVE OR ALLEY,1941 N CAMBRIDGE AVE,"Milwaukee, WI",-87.8924737234043,43.0567581276596,house
681108,466106911,12/1/2012,5:01:00,NIGHT PARKING,3412 N 48TH ST,"Milwaukee, WI",-87.9735933757093,43.081414441263,house
98858,460272864,2/16/2012,4:18:00,NIGHT PARKING,2972 N 46TH ST,"Milwaukee, WI",-87.9710107352604,43.0728693689724,house
195403,461152646,4/3/2012,18:44:00,PARKING PROHIBITED BY OFFICIAL SIGN,823 N 2ND ST,"Milwaukee, WI",-87.913140520369,43.0403671844707,house
113999,460399962,2/23/2012,12:34:00,METER PARKING VIOLATION,312 W HIGHLAND AVE,"Milwaukee, WI",-87.9147664713496,43.044382057158,house
732243,466668565,12/26/2012,15:09:00,METER PARKING VIOLATION,1010 N WATER ST,"Milwaukee, WI",-87.9107158922246,43.0435907465982,house
197643,461279475,4/4/2012,17:38:00,METER PARKING VIOLATION,1825 N FARWELL AVE,"Milwaukee, WI",-87.8910739375624,43.0543769712119,house
390301,463188331,7/10/2012,3:22:00,NIGHT PARKING,3337 N 16TH ST,"Milwaukee, WI",-87.9311562141219,43.0795892560979,house
234034,461595665,4/24/2012,15:44:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,3122 N 48TH ST,"Milwaukee, WI",-87.9736910435687,43.0757152670753,house
673600,466114331,11/28/2012,3:54:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,5690 N 39TH ST,"Milwaukee, WI",-87.9609515020079,43.1211554062037,house
681302,466334400,12/1/2012,4:26:00,NIGHT PARKING,3330 N MARYLAND AVE,"Milwaukee, WI",-87.8827092732607,43.078223424141,house
353430,462853156,6/20/2012,4:26:00,NIGHT PARKING,3321 W LOOMIS RD,"Milwaukee, WI",-87.956061,42.974857,house
144128,460609682,3/8/2012,5:02:00,NIGHT PARKING,5725 N 72ND ST,"Milwaukee, WI",-88.0011026122449,43.121865755102,house
214923,461285182,4/13/2012,2:54:00,NIGHT PARKING - WRONG SIDE,3045 N 59TH ST,"Milwaukee, WI",-87.9863187868969,43.0745153565363,house
16005,459440240,1/8/2012,2:36:00,UNREGISTERED/ IMPROPERLY REGISTERED VEHICLE,1901 W JUNEAU AVE,"Milwaukee, WI",-87.936747,43.045747,house
509589,464652753,9/8/2012,7:56:00,PARKING PROHIBITED BY OFFICIAL SIGN,2314 E LINNWOOD AVE,"Milwaukee, WI",-87.881407289959,43.0728908687061,house
609957,465489290,10/26/2012,2:35:00,NIGHT PARKING,1333 N DR. M.L. KING JR. DR,"Milwaukee, WI",,,
475244,464126784,8/22/2012,20:19:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,2740 E BELLEVIEW PL,"Milwaukee, WI",-87.8762715120887,43.0653536460539,house
658835,465888323,11/19/2012,3:56:00,NIGHT PARKING,1994 W LAWRENCE AVE,"Milwaukee, WI",-87.9364449216018,43.0978724719187,house
620610,465706054,11/1/2012,2:48:00,NIGHT PARKING,4552 W WELLS ST,"Milwaukee, WI",-87.971427251656,43.0398195516172,house
306223,461884673,5/25/2012,16:12:00,METER PARKING VIOLATION,2589 N DOWNER AVE,"Milwaukee, WI",-87.8781987063943,43.0657293253838,house
574013,464737103,10/8/2012,12:40:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,3105 N NEWHALL ST,"Milwaukee, WI",-87.890398808851,43.074824969873,house
571791,464922286,10/6/2012,9:25:00,METER PARKING VIOLATION,711 S 5TH ST,"Milwaukee, WI",-87.9169599668095,43.024005598887,house
210564,461223453,4/11/2012,23:54:00,PARKING PROHIBITED BY OFFICIAL SIGN,2124 E LINNWOOD AVE,"Milwaukee, WI",-87.8838009212713,43.0728986237901,house
459915,463770322,8/14/2012,2:23:00,NIGHT PARKING - WRONG SIDE,2862 S 45TH ST,"Milwaukee, WI",-87.9701967406017,42.9927310546109,house
269353,461675804,5/9/2012,12:53:00,METER PARKING VIOLATION,764 N MILWAUKEE ST,"Milwaukee, WI",-87.9065858007881,43.0403840796499,house
167929,459870644,3/20/2012,17:15:00,METER PARKING VIOLATION,815 N WATER ST,"Milwaukee, WI",-87.9099911296156,43.0411965909729,house
140285,460666603,3/7/2012,12:36:00,METER PARKING VIOLATION,810 N JEFFERSON ST,"Milwaukee, WI",-87.9054373122918,43.0414982959307,house
406982,463056716,7/18/2012,21:17:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,1770 N HUBBARD ST,"Milwaukee, WI",-87.9094375843187,43.0527519711904,house
499364,464434902,9/4/2012,22:46:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,2315 W ROOSEVELT DR,"Milwaukee, WI",-87.9410554761818,43.0957707988176,house
47649,459793390,1/25/2012,16:24:00,PARKING PROHIBITED BY OFFICIAL SIGN,2592 S GRAHAM ST,"Milwaukee, WI",-87.9035378457057,42.9968233698748,house
392840,463219595,7/10/2012,5:58:00,NIGHT PARKING - WRONG SIDE,2846 N 48TH ST,"Milwaukee, WI",-87.9735445158685,43.0706283266478,house
192584,461151644,4/2/2012,2:05:00,NIGHT PARKING - WRONG SIDE,1024 W PIERCE ST,"Milwaukee, WI",-87.9243631034972,43.0243105373634,house
697969,466480055,12/8/2012,9:59:00,PARKING PROHIBITED BY OFFICIAL SIGN,2715 S 10TH ST,"Milwaukee, WI",-87.9250900667116,42.9953022846924,house
615818,465442703,10/30/2012,14:24:00,PARKED IN EXCESS OF 1 HOUR PROHIBITED,818 W JUNEAU AVE,"Milwaukee, WI",-87.9219494301761,43.0458204020485,house
648507,465826336,11/14/2012,13:23:00,METER PARKING VIOLATION,515 E KILBOURN AV,"Milwaukee, WI",-87.9053515544245,43.042486019817,house
712614,466453724,12/14/2012,17:07:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,2104 N PROSPECT AVE,"Milwaukee, WI",-87.8864937161603,43.0571269266344,house
274061,461775812,5/11/2012,15:30:00,PARKED IN EXCESS OF 3 HOURS PROHIBITED,2514 N STOWELL AVE,"Milwaukee, WI",-87.8792548572545,43.064120609253,house
722588,466577613,12/20/2012,16:23:00,METER PARKING VIOLATION,936 N OLD WORLD THIRD ST,"Milwaukee, WI",,,
490059,464136702,8/29/2012,13:17:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,604 N 19TH ST,"Milwaukee, WI",-87.936554082261,43.0374407239312,house
51884,459647845,1/26/2012,3:12:00,NIGHT PARKING,2937 N 54TH ST,"Milwaukee, WI",-87.981035133512,43.0723604037286,house
59813,459605204,1/31/2012,4:50:00,NIGHT PARKING,2468 W GALENA ST,"Milwaukee, WI",-87.9444864851401,43.0514870487903,house
91251,460199364,2/14/2012,13:45:00,METER PARKING VIOLATION,866 N JAMES LOVELL ST,"Milwaukee, WI",-87.9201650577375,43.0409942454941,house
538254,464719415,9/20/2012,12:00:00,METER PARKING VIOLATION,731 N 4TH ST,"Milwaukee, WI",-87.9161154271105,43.0392511768952,house
190094,460941666,3/31/2012,3:53:00,NIGHT PARKING - WRONG SIDE,4047 N SHERMAN BLVD,"Milwaukee, WI",-87.967200316515,43.0906482751616,house
295582,462378125,5/22/2012,9:19:00,TOW AWAY VIOLATION - STREET SWEEPING,1025 S 9 ST,"Milwaukee, WI",,,
434096,463736232,8/1/2012,5:35:00,NIGHT PARKING,5123 N 48TH ST,"Milwaukee, WI",-87.9727441696808,43.1098757356183,house
159579,460932625,3/16/2012,16:05:00,METER PARKING VIOLATION,940 N 12TH ST,"Milwaukee, WI",-87.9270525497472,43.0422665036425,house
741338,466868824,12/31/2012,2:29:00,NIGHT PARKING - WRONG SIDE,3033 S 8TH ST,"Milwaukee, WI",-87.9216049607562,42.989493315546,house
44628,459766764,1/24/2012,18:43:00,METER PARKING VIOLATION,1049 N 6TH ST ST,"Milwaukee, WI",,,
675292,466202413,11/29/2012,15:40:00,METER PARKING VIOLATION,317 N WATER ST,"Milwaukee, WI",-87.9090917719005,43.0340273805047,house
32839,459594855,1/17/2012,6:08:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,3050 S 9TH ST,"Milwaukee, WI",-87.9225978861423,42.9891904965472,house
58074,459780451,1/30/2012,12:49:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,2800 N CRAMER ST,"Milwaukee, WI",-87.886584,43.069448,house
170000,460772476,3/21/2012,11:28:00,METER PARKING VIOLATION,1704 N ARLINGTON PL,"Milwaukee, WI",-87.8948482329798,43.0531341213267,house
609445,465359462,10/26/2012,13:01:00,RESIDENTIAL PARKING PROGRAM,3136 N BARTLETT AVE,"Milwaukee, WI",-87.8889636450116,43.0750618161268,house
625722,465633372,11/2/2012,4:03:00,NIGHT PARKING - WRONG SIDE,6722 N 84TH ST,"Milwaukee, WI",-88.0157563587169,43.1402352247861,house
215746,461396294,4/13/2012,12:44:00,METER PARKING VIOLATION,225 E ST PAUL AV,"Milwaukee, WI",-87.9083289271201,43.0348951519863,house
424289,463602635,7/27/2012,15:02:00,METER PARKING VIOLATION,215 N JACKSON ST,"Milwaukee, WI",-87.903446377116,43.0331248461543,house
380425,463230213,7/3/2012,15:05:00,TOW-AWAY ZONE (POSTED),325 W WISCONSIN AVE,"Milwaukee, WI",-87.9149914844568,43.0386770793335,house
226665,461665330,4/19/2012,16:18:00,METER PARKING VIOLATION,113 E WELLS ST,"Milwaukee, WI",-87.9109336666667,43.0406056666667,house
251817,461846523,5/2/2012,12:01:00,METER PARKING VIOLATION,213 W WISCONSIN AVE,"Milwaukee, WI",-87.9133689344453,43.0386561605531,house
281540,462097823,5/15/2012,11:41:00,PARKED WITHIN 4 FEET OF DRIVE OR ALLEY,608 N 90TH ST,"Milwaukee, WI",-88.0246451596357,43.0372812871624,house
711275,466325941,12/14/2012,14:02:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,215 S 2ND ST,"Milwaukee, WI",-87.9126703928402,43.029177996831,house
159425,460930024,3/15/2012,20:53:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,4563 N 21ST ST,"Milwaukee, WI",-87.9383383643707,43.0996858407696,house
398402,463420764,7/13/2012,3:15:00,NIGHT PARKING - WRONG SIDE,3305 S 63RD ST,"Milwaukee, WI",-87.9905772639793,42.984564796438,house
574284,465129151,10/9/2012,20:45:00,METER PARKING VIOLATION,1935 N FARWELL AVE,"Milwaukee, WI",-87.8896094396339,43.0558978446286,house
173895,461125910,3/23/2012,5:16:00,NIGHT PARKING,2413 E BRADFORD AVE,"Milwaukee, WI",-87.8804475,43.063632,house
714531,466598720,12/15/2012,2:44:00,NIGHT PARKING - WRONG SIDE,601 W HAYES ST,"Milwaukee, WI",,,
250128,461892340,5/1/2012,16:54:00,METER PARKING VIOLATION,1013 W MC KINLEY AVE,"Milwaukee, WI",-87.9841622,43.0475082,residential
75471,459865431,2/7/2012,12:24:00,METER PARKING VIOLATION,755 N MILWAUKEE ST,"Milwaukee, WI",-87.906789128179,43.0401706044417,house
659358,465985262,11/20/2012,16:05:00,PARKED IN EXCESS OF 3 HOURS PROHIBITED,2594 N STOWELL AVE,"Milwaukee, WI",-87.8792233153873,43.0658786806142,house
230420,461688776,4/21/2012,8:08:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,2746 N 38TH ST,"Milwaukee, WI",-87.9608741476306,43.068762938846,house
126038,460456242,2/29/2012,4:57:00,NIGHT PARKING,3304 N 46TH ST,"Milwaukee, WI",-87.9708590821554,43.0793530026542,house
600270,465424886,10/22/2012,22:01:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,938 E PLEASANT ST,"Milwaukee, WI",-87.9003877173253,43.050616826029,house
43551,459611320,1/23/2012,2:01:00,NIGHT PARKING - WRONG SIDE,1137 E WALWORTH ST,"Milwaukee, WI",-87.8972222856407,43.0610170746384,house
58862,662545111,1/30/2012,3:40:00,UNREGISTERED/ IMPROPERLY REGISTERED VEHICLE,703 N 21ST ST,"Milwaukee, WI",-87.939497716235,43.0388338157933,house
276376,462058715,5/11/2012,10:42:00,METER PARKING VIOLATION,317 W MICHIGAN ST,"Milwaukee, WI",-87.9148852670695,43.0373075993299,house
728499,466623721,12/23/2012,3:40:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,8424 W VILLARD AVE,"Milwaukee, WI",-88.0166484285266,43.1123189176719,house
205908,461363556,4/9/2012,5:52:00,NIGHT PARKING - WRONG SIDE,6001 W CALUMET RD,"Milwaukee, WI",-87.985276,43.156722,house
467941,464015031,8/18/2012,2:37:00,NIGHT PARKING - WRONG SIDE,214 S BARCLAY ST,"Milwaukee, WI",-87.9095432222804,43.0291838592952,house
633717,465746982,11/7/2012,5:04:00,NIGHT PARKING,4704 N 35TH ST,"Milwaukee, WI",-87.9566556412369,43.1027605318757,house
500119,464294725,9/5/2012,13:46:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,836 W ST PAUL AVE,"Milwaukee, WI",-87.9217633636364,43.0343059090909,house
277866,462057960,5/12/2012,14:37:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,1126 N CASS ST,"Milwaukee, WI",-87.9020583691547,43.0450321327568,house
212780,461377534,4/12/2012,3:01:00,NIGHT PARKING,2403 S LOGAN AVE,"Milwaukee, WI",-87.8969498268222,43.0005974699691,house
283135,461724550,5/15/2012,4:28:00,NIGHT PARKING,7636 W WATERFORD AVE,"Milwaukee, WI",-88.0086493467373,42.9704144922789,house
22817,459398656,1/11/2012,1:08:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,1102 W ORCHARD ST,"Milwaukee, WI",-87.9255738359675,43.016109805036,house
293699,462080312,5/21/2012,15:51:00,PARKED IN EXCESS OF 3 HOURS PROHIBITED,2123 E WEBSTER PL,"Milwaukee, WI",-87.8839241408509,43.0648353420497,house
702742,662584075,12/11/2012,12:30:00,PARKING PROHIBITED BY OFFICIAL SIGN,2712 N 45TH ST,"Milwaukee, WI",-87.9698395899315,43.0682320021271,house
87942,662423274,2/12/2012,12:04:00,PARKING PROHIBITED BY OFFICIAL SIGN,2645 N 36TH ST,"Milwaukee, WI",-87.9587387518893,43.066905421755,house
386881,463027924,7/7/2012,3:23:00,NIGHT PARKING - WRONG SIDE,409 W FLORIDA ST,"Milwaukee, WI",-87.9171765576923,43.0274574807692,house
632786,465677450,11/6/2012,2:46:00,NIGHT PARKING,522 W MAPLE ST,"Milwaukee, WI",-87.9172956123991,43.011120106274,house
193895,460915125,4/3/2012,17:23:00,METER PARKING VIOLATION,2585 N DOWNER AVE,"Milwaukee, WI",-87.8782000859252,43.0656406591734,house
522613,464023733,9/13/2012,12:24:00,METER PARKING VIOLATION,2225 S KINNICKINNIC AVE,"Milwaukee, WI",-87.9075015,43.0070774,secondary
226624,461519483,4/19/2012,15:23:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,515 W BROWN ST,"Milwaukee, WI",-87.9174791401706,43.056416257266,house
183091,459812430,3/28/2012,5:04:00,NIGHT PARKING - WRONG SIDE,1222 N 33RD ST,"Milwaukee, WI",-87.955181,43.046273406905,house
554313,464938714,9/28/2012,2:39:00,NIGHT PARKING,7933 W FIEBRANTZ AVE,"Milwaukee, WI",-88.0119733079522,43.0907931108358,house
637178,465687574,11/8/2012,5:55:00,NIGHT PARKING - WRONG SIDE,1740 N 49TH ST,"Milwaukee, WI",-87.9746077717247,43.0534468989419,house
582267,465151256,10/12/2012,5:42:00,NIGHT PARKING,2424 S 10TH ST,"Milwaukee, WI",-87.9247640143868,43.0006937590809,house
57775,458406815,1/30/2012,22:15:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,1101 E PLEASANT ST,"Milwaukee, WI",-87.898013,43.050435,house
198162,461091901,4/4/2012,12:11:00,METER PARKING VIOLATION,314 E MASON ST,"Milwaukee, WI",-87.9076611385225,43.0399889332504,house
641116,465627923,11/9/2012,12:34:00,METER PARKING VIOLATION,837 W HISTORIC MITCHELL ST,"Milwaukee, WI",-87.9218522653269,43.0122126679276,house
435979,463667260,8/2/2012,4:44:00,NIGHT PARKING,2169 S 10TH ST,"Milwaukee, WI",-87.9247721992201,43.0052513643663,house
288728,462216193,5/17/2012,2:13:00,NIGHT PARKING,322 E WILBUR AVE,"Milwaukee, WI",-87.9070951442051,42.9784216415083,house
82845,459975423,2/9/2012,5:51:00,NIGHT PARKING,509 N 25TH ST,"Milwaukee, WI",-87.9451034208123,43.0364166526789,house
243088,461843605,4/27/2012,2:31:00,NIGHT PARKING,2828 N CRAMER ST,"Milwaukee, WI",-87.886578056201,43.0698600008148,house
370397,462902182,6/28/2012,16:33:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,2316 N TERRACE AVE,"Milwaukee, WI",-87.8786489921872,43.0600305996338,house
1042,459049544,1/2/2012,12:14:00,METER PARKING VIOLATION,203 E KNAPP ST,"Milwaukee, WI",-87.9108298325568,43.046904,house
510840,464424295,9/8/2012,3:49:00,NIGHT PARKING - WRONG SIDE,6060 N 36TH ST,"Milwaukee, WI",-87.9571896112969,43.1279511026507,house
143799,460553354,3/8/2012,5:49:00,NIGHT PARKING,9419 W ADLER ST,"Milwaukee, WI",-88.0298575714171,43.0273646562117,house
560490,464773455,10/2/2012,5:57:00,NIGHT PARKING - WRONG SIDE,1744 N 34TH ST,"Milwaukee, WI",-87.9563259997894,43.0536164361072,house
434561,463649841,8/1/2012,13:13:00,METER PARKING VIOLATION,425 E BUFFALO ST,"Milwaukee, WI",-87.9055614667374,43.033859424599,house
543531,464889246,9/24/2012,21:24:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,742 N 4TH ST,"Milwaukee, WI",-87.9158885229959,43.0394071626488,house
154066,459555725,3/14/2012,15:14:00,TOW-AWAY ZONE (POSTED),716W WISCONSIN AVE,"Milwaukee, WI",-87.783667,42.717038,residential
573680,465087033,10/8/2012,2:56:00,NIGHT PARKING,3145 N 2ND ST,"Milwaukee, WI",-87.9127534254066,43.0754815353556,house
548715,464713686,9/26/2012,13:41:00,METER PARKING VIOLATION,813 W MITCHELL ST,"Milwaukee, WI",-87.9634341,43.0122781,residential
419707,463197615,7/25/2012,3:32:00,NIGHT PARKING,2528 W WELLS ST,"Milwaukee, WI",-87.9453992872474,43.0403404637617,house
126830,460460921,2/29/2012,11:56:00,METER PARKING VIOLATION,531 E KILBOURN AV,"Milwaukee, WI",-87.9052013430325,43.0424953831266,house
134847,460674594,3/5/2012,5:32:00,NIGHT PARKING - WRONG SIDE,1613 N 36TH ST,"Milwaukee, WI",-87.9588995964098,43.0517162113912,house
444702,463630963,8/7/2012,15:14:00,METER PARKING VIOLATION,740 N VAN BUREN ST,"Milwaukee, WI",-87.9027528622947,43.0399205857049,house
169777,460226756,3/21/2012,14:59:00,METER PARKING VIOLATION,704 N WATER ST,"Milwaukee, WI",-87.9090253663065,43.0387853687001,house
437780,463703645,8/3/2012,13:43:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,1560 N PROSPECT AVE,"Milwaukee, WI",-87.8928354179126,43.0500610604082,house
43141,459546441,1/23/2012,10:02:00,METER PARKING VIOLATION,306 E ST PAUL AVE,"Milwaukee, WI",-87.9071844125255,43.0351328629104,house
482954,464325433,8/25/2012,5:22:00,NIGHT PARKING,2633 N OAKLAND AVE,"Milwaukee, WI",-87.888064,43.0597533,tertiary
273500,461922311,5/10/2012,17:39:00,METER PARKING VIOLATION,1557 N FARWELL AVE,"Milwaukee, WI",-87.8944833366433,43.050809342933,house
518606,464556842,9/12/2012,4:06:00,NIGHT PARKING - WRONG SIDE,2040 N HOLTON ST,"Milwaukee, WI",-87.9052113963392,43.0571863800678,house
367707,462455615,6/27/2012,5:42:00,NIGHT PARKING - WRONG SIDE,3743 N 56TH ST,"Milwaukee, WI",-87.9834110850554,43.0852391295015,house
474191,464132233,8/22/2012,14:31:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,1421 N 12TH ST,"Milwaukee, WI",-87.927239563256,43.0488784040514,house
140491,460591596,3/7/2012,13:37:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,1802 E THOMAS AVE,"Milwaukee, WI",-87.8878765510204,43.061403,house
313214,462442621,5/31/2012,8:35:00,PARKED LESS THAN 2 FEET FROM VEHICLE,2339 W ROGERS ST,"Milwaukee, WI",-87.9429528578454,43.0084455868163,house
717018,466578851,12/17/2012,2:19:00,NIGHT PARKING - WINTER RESTRICTED,4244 N TEUTONIA AVE,"Milwaukee, WI",-87.9410914743213,43.0940858341716,house
650827,465984374,11/15/2012,19:29:00,METER PARKING VIOLATION,1557 N FARWELL AVE,"Milwaukee, WI",-87.8944833366433,43.050809342933,house
582596,465055220,10/12/2012,2:11:00,NIGHT PARKING,9127 N 75TH ST,"Milwaukee, WI",-88.0029738626298,43.1847670974043,house
627063,465800086,11/3/2012,12:29:00,METER PARKING VIOLATION,2857 N OAKLAND AVE,"Milwaukee, WI",-87.888064,43.0597533,tertiary
170370,460724832,3/21/2012,16:03:00,PARKING PROHIBITED BY OFFICIAL SIGN,629 N WATER ST,"Milwaukee, WI",-87.9091577123371,43.0377464776217,house
128210,459558072,3/1/2012,2:42:00,NIGHT PARKING,1739 E BENNETT AVE,"Milwaukee, WI",-87.8881342643008,42.9890548668461,house
61552,459774350,1/31/2012,11:52:00,METER PARKING VIOLATION,540 N 3RD ST,"Milwaukee, WI",-87.9144209610682,43.0370345510328,house
403099,463093875,7/16/2012,5:53:00,NIGHT PARKING,203 E BURLEIGH ST,"Milwaukee, WI",-87.909273375,43.074682875,house
177516,460858974,3/26/2012,3:33:00,NIGHT PARKING - WRONG SIDE,2104 N 49TH ST,"Milwaukee, WI",-87.9745957470179,43.0573159184838,house
193152,461172412,4/2/2012,17:15:00,METER PARKING VIOLATION,922 N OLD WORLD THIRD STREET ST,"Milwaukee, WI",,,
710757,466541644,12/14/2012,4:43:00,NIGHT PARKING - WRONG SIDE,3260 N 82ND ST,"Milwaukee, WI",-88.0148339168213,43.0781946747086,house
96724,460159324,2/16/2012,3:58:00,NIGHT PARKING - WINTER RESTRICTED,10739 W HAMPTON AVE,"Milwaukee, WI",-88.0464078522593,43.1047606899253,house
628123,465462723,11/4/2012,10:20:00,PARKING PROHIBITED BY OFFICIAL SIGN,1405 W BECHER ST,"Milwaukee, WI",-87.9299001212278,43.0064098023091,house
